localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, becdc09b898ef1cd105ceca516e213f2, 544383.20603424, 4171105.84291784, 37.68608700, -122.49662094, 10S, 3.43147727, 4.69568959, -1.00000000, Bedding, 64.80023193, 27.05155563, 297.05154419, 13.11635399, Merced, Thu Jun  1 12:50:47 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 4ef23b8dd906de19a4858770dfdd806d, 544383.02929921, 4171084.90846398, 37.68589832, -122.49662422, 10S, 3.38630543, 4.72836891, -1.00000000, Bedding, 56.41735458, 26.07119560, 296.07119751, 13.11635399, Merced, Thu Jun  1 12:49:53 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, c6cf1e250c7654b6533377486de78b23, 544385.90909977, 4171031.12192090, 37.68541340, -122.49659484, 10S, 3.28665464, 4.79817031, -1.00000000, Bedding, 67.14387512, 35.70737457, 305.70736694, 13.11635399, Merced, Thu Jun  1 12:48:31 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 58db5dde5fa761549bfdb2d6f7f40cd8, 544385.36092771, 4171032.23487470, 37.68542346, -122.49660099, 10S, 3.26575494, 4.81241953, -1.00000000, Bedding, 70.32536316, 35.95547104, 305.95547485, 13.11635399, Merced, Thu Jun  1 12:48:22 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, ff4a7d5ef675d82c2b9654de78fee898, 544386.54337811, 4171032.14964093, 37.68542263, -122.49658758, 10S, 3.36284471, 4.74508298, -1.00000000, Bedding, 57.99298859, 38.03639984, 308.03640747, 13.11635399, Merced, Thu Jun  1 12:45:29 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 8cc6fd688498b3bbcc01ef4a8e0cb303, 544389.44477125, 4171039.37073054, 37.68548758, -122.49655424, 10S, 3.34442558, 4.75808308, -1.00000000, Bedding, 47.26608276, 32.69567108, 302.69567871, 13.11635399, Merced, Thu Jun  1 12:45:08 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, ae292fb78e9ba8eaec3bd6a0717c8f61, 544418.39645667, 4170878.22043962, 37.68403372, -122.49623571, 10S, 3.32922663, 4.76873013, -1.00000000, Bedding, 70.55153656, 24.72822189, 294.72821045, 13.11635399, Merced, Thu Jun  1 12:39:42 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, bb05ea8393d6be5e2b40154675e7b0a3, 544428.33097017, 4170879.97108316, 37.68404902, -122.49612294, 10S, 4.12319021, 4.10168740, -1.00000000, Bedding, 52.30504227, 359.90252686, 269.90252686, 13.11635399, Merced, Thu Jun  1 12:38:45 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 61bc3ad9d5bd95c360a6857fe113b55b, 544314.63733143, 4171536.81537846, 37.68997468, -122.49737238, 10S, 3.38333070, 4.73049790, -1.00000000, Bedding, 63.32815933, 39.30129242, 309.30130005, 13.11635399, Merced, Mon Mar 27 15:34:16 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 5d4309642283f38b48320a7853838bd8, 544315.13493600, 4171537.18384404, 37.68997798, -122.49736672, 10S, 3.38621265, 4.72843536, -1.00000000, Bedding, 56.64260483, 34.10972595, 304.10974121, 13.11635399, Merced, Mon Mar 27 15:33:58 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 736f9e627dcc0030ba58df7113d91236, 544312.60370142, 4171539.14851644, 37.68999581, -122.49739531, 10S, 3.30922919, 4.78262890, -1.00000000, Bedding, 61.16065216, 39.79069519, 309.79071045, 13.11635399, Merced, Mon Mar 27 15:32:41 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 099b3010199e22a81b08af423456446d, 544313.43229558, 4171540.81021662, 37.69001074, -122.49738581, 10S, 3.30991412, 4.78215491, -1.00000000, Bedding, 55.98683929, 36.31015396, 306.31015015, 13.11635399, Merced, Mon Mar 27 15:32:22 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 9707d0c69aa1019ffe7a17997f054d56, 544315.44207550, 4171541.93547521, 37.69002079, -122.49736294, 10S, 3.28965846, 4.79611137, -1.00000000, Bedding, 53.35240555, 41.15080261, 311.15081787, 13.11635399, Merced, Mon Mar 27 15:32:00 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 19efeb7ca6efbec63dfa093fdc5b7103, 544316.84910016, 4171542.51505881, 37.69002595, -122.49734695, 10S, 3.60625653, 4.56283365, -1.00000000, Bedding, 55.32300949, 44.79400253, 314.79400635, 13.11635399, Merced, Mon Mar 27 15:31:48 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 0879c7da72c97acbb74fa2814d07e8ff, 544316.06387899, 4171541.48322315, 37.69001668, -122.49735592, 10S, 3.00000000, 3.53553391, -1.00000000, Bedding, 58.29533005, 37.94760513, 307.94760132, 13.11635399, Merced, Mon Mar 27 15:31:29 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 8b6be2944d47c5571a584db5cd287c1d, 544314.92838902, 4171535.38229694, 37.68996175, -122.49736917, 10S, 3.37632386, 4.73550148, -1.00000000, Bedding, 55.47832108, 34.60750198, 304.60751343, 13.11635399, Merced, Mon Mar 27 15:30:45 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, c140535f47e122dfe0a771ac71cfac88, 544314.72247411, 4171540.80956802, 37.69001068, -122.49737117, 10S, 3.36836772, 4.74116399, -1.00000000, Bedding, 58.44629669, 33.93268585, 303.93267822, 13.11635399, Merced, Mon Mar 27 15:29:56 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 6d6cadbe8521655881b8f76f7f2b9a6c, 544299.13789777, 4171673.02430867, 37.69120308, -122.49753989, 10S, 3.33403155, 4.76537204, -1.00000000, Bedding, 61.11108017, 43.79701996, 313.79702759, 13.11635399, Merced, Mon Mar 27 14:32:36 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, af4a43bdf1d3a7397fdc2336f52f091d, 544298.73544791, 4171676.02864173, 37.69123018, -122.49754427, 10S, 3.35783540, 4.74862911, -1.00000000, Bedding, 63.00165176, 47.55986023, 317.55987549, 13.11635399, Merced, Mon Mar 27 14:31:54 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, f52344b09f962e4e00a0155cfbedd095, 544295.66070506, 4171672.91346586, 37.69120225, -122.49757934, 10S, 3.12170208, 4.90708806, -1.00000000, Bedding, 55.09039307, 43.91848755, 313.91848755, 13.11635399, Merced, Mon Mar 27 14:27:58 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 8fd43ae7cc2e7c049af729938414bb66, 544297.55666289, 4171673.13095881, 37.69120412, -122.49755782, 10S, 3.29169938, 4.79471086, -1.00000000, Bedding, 63.24358368, 41.11334610, 311.11334229, 13.11635399, Merced, Mon Mar 27 14:26:13 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 3014396f97cff564e77ec485b5c63e2a, 544297.18487774, 4171670.52156721, 37.69118062, -122.49756220, 10S, 3.29789787, 4.79044953, -1.00000000, Bedding, 62.25614929, 63.29127502, 333.29125977, 13.11635399, Merced, Mon Mar 27 14:25:44 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 6ee889703e3f38e9beb267d9bfa4902f, 544294.76229874, 4171674.35562538, 37.69121530, -122.49758944, 10S, 6.00000000, 8.85717209, -1.00000000, Bedding, 54.56697083, 47.89524078, 317.89523315, 13.11635399, Merced, Mon Mar 27 14:24:09 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, a3a35c302010300bd1ce3a0fe4834462, 544274.32341472, 4171809.08802667, 37.69243063, -122.49781307, 10S, 3.00000000, 3.53553391, -1.00000000, Bedding, 52.90840912, 49.01199722, 319.01199341, 13.11635399, Merced, Mon Mar 27 13:56:47 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, cdde40efdb36b8d622aa798940b425df, 544273.02397468, 4171808.73068121, 37.69242747, -122.49782783, 10S, 3.31023418, 4.78193336, -1.00000000, Bedding, 47.69176483, 48.83665085, 318.83663940, 13.11635399, Merced, Mon Mar 27 13:55:14 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 65214ad05e99fcad3585a4937efd5a30, 544273.68783755, 4171809.58830326, 37.69243517, -122.49782025, 10S, 3.34505459, 4.75764089, -1.00000000, Bedding, 50.98029327, 50.45714951, 320.45715332, 13.11635399, Merced, Mon Mar 27 13:54:27 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, b5fe2c5e3199a61e1a29f1c78407f099, 544273.68857773, 4171809.36972757, 37.69243320, -122.49782025, 10S, 3.35056463, 4.75376205, -1.00000000, Bedding, 55.33030319, 41.36481476, 311.36480713, 13.11635399, Merced, Mon Mar 27 13:53:58 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 1beda87d85fd7ac9e6d909fa63498b87, 544276.22615602, 4171811.19067154, 37.69244949, -122.49779136, 10S, 3.60625727, 4.56283306, -1.00000000, Bedding, 46.33411407, 46.64203644, 316.64202881, 13.11635399, Merced, Mon Mar 27 13:53:13 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 345ddfd8b7c4b225fc99884befb2742c, 544250.36345456, 4171913.79937566, 37.69337555, -122.49807847, 10S, 3.28318427, 4.80054560, -1.00000000, Bedding, 48.61942673, 54.32783508, 324.32781982, 13.11635399, Merced, Mon Mar 27 13:16:56 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 8f51d5212ce0d82e5b1200125f25375b, 544249.50701707, 4171917.60247822, 37.69340987, -122.49808795, 10S, 3.11171898, 4.91342468, -1.00000000, Bedding, 60.33666611, 65.84487915, 335.84487915, 13.11635399, Merced, Mon Mar 27 13:15:49 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 10457baff53f330c6b7df3f328e2b6f9, 544247.48795580, 4171918.19781246, 37.69341533, -122.49811081, 10S, 3.15583795, 4.88520459, -1.00000000, Bedding, 46.65702820, 53.16482925, 323.16482544, 13.11635399, Merced, Mon Mar 27 13:15:03 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 7f1fd6f77093e08b5832043ad62d790e, 544243.82694463, 4171919.25074643, 37.69342500, -122.49815227, 10S, 3.32917888, 4.76876347, -1.00000000, Bedding, 49.44160080, 49.63044739, 319.63043213, 13.11635399, Merced, Mon Mar 27 13:14:18 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 8b5bcf12da47343b9d460f9fd8ad0f96, 544244.71395357, 4171917.67157672, 37.69341073, -122.49814231, 10S, 3.60625791, 4.56283255, -1.00000000, Bedding, 46.69120026, 55.26385498, 325.26385498, 13.11635399, Merced, Mon Mar 27 13:13:42 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 61900c1279c4205799d37c27f87f9b38, 544243.83077028, 4171918.37827890, 37.69341714, -122.49815228, 10S, 3.00000000, 3.53553391, -1.00000000, Bedding, 45.74601364, 56.50345993, 326.50344849, 13.11635399, Merced, Mon Mar 27 13:13:33 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, bbf76968a0a1479bf9ff664fef9f5117, 544217.41184777, 4172088.80008504, 37.69495443, -122.49844159, 10S, 3.33882581, 4.76201420, -1.00000000, Bedding, 36.21072006, 41.56562805, 311.56561279, 13.11635399, Merced, Mon Mar 27 11:46:43 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, ce4f98dad84aa1075f14924885dd4f8f, 544217.94425569, 4172088.13250712, 37.69494839, -122.49843559, 10S, 3.60625840, 4.56283217, -1.00000000, Bedding, 37.18057632, 41.40427780, 311.40426636, 13.11635399, Merced, Mon Mar 27 11:46:23 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, c8d5625a786dad610bc1017c6bc67eaf, 544221.87962021, 4172087.48574167, 37.69494237, -122.49839099, 10S, 3.37153945, 4.73890903, -1.00000000, Bedding, 31.39540100, 44.05462265, 314.05462646, 13.16307068, Merced, Mon Mar 27 11:41:28 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 5e701476ed61ec77568ada8ebb4a4f08, 544219.20645307, 4172087.58012302, 37.69494335, -122.49842131, 10S, 3.37700113, 4.73501852, -1.00000000, Bedding, 38.59693146, 47.34176254, 317.34176636, 13.16307068, Merced, Mon Mar 27 11:40:56 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 2bf11a5c097ebce2526223fc9aa12815, 544220.16468424, 4172088.90641002, 37.69495525, -122.49841036, 10S, 3.38151541, 4.73179570, -1.00000000, Bedding, 31.66490173, 43.44452286, 313.44451904, 13.16307068, Merced, Mon Mar 27 11:39:36 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, ebea9f25a1c9e4a1fc845e0959b53c4a, 544215.25014835, 4172092.91039215, 37.69499158, -122.49846586, 10S, 3.36534387, 4.74331083, -1.00000000, Bedding, 38.76165009, 41.89103317, 311.89102173, 13.16307068, Merced, Mon Mar 27 11:38:56 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 43643ea0d3a9a99dd7d64934a5e63f29, 544216.48702435, 4172092.30217607, 37.69498604, -122.49845187, 10S, 3.29876715, 4.78985097, -1.00000000, Bedding, 37.81379700, 38.46584702, 308.46585083, 13.16307068, Merced, Mon Mar 27 11:38:39 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, c4e5a45e769867f08624127e9a8fe411, 544218.05910052, 4172091.00040149, 37.69497423, -122.49843412, 10S, 3.33582903, 4.76411395, -1.00000000, Bedding, 38.19062805, 36.36577225, 306.36578369, 13.16307068, Merced, Mon Mar 27 11:38:30 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 1dd844abb82e417d79d7e2806e813a24, 544221.23171461, 4172087.90979464, 37.69494622, -122.49839832, 10S, 3.33431785, 4.76517172, -1.00000000, Bedding, 31.43450356, 49.93725204, 319.93725586, 13.16307068, Merced, Mon Mar 27 11:37:25 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 7554db64b1a73ab31bd9a4af93899579, 544219.21625142, 4172088.77689782, 37.69495413, -122.49842113, 10S, 3.30081952, 4.78843686, -1.00000000, Bedding, 37.55620956, 44.09265137, 314.09265137, 13.16307068, Merced, Mon Mar 27 11:36:54 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 8c68b18a26acb0378c0da5ca3644b88e, 544220.16822881, 4172087.54206676, 37.69494296, -122.49841040, 10S, 3.29066828, 4.79541857, -1.00000000, Bedding, 38.68667221, 48.03556061, 318.03555298, 13.16307068, Merced, Mon Mar 27 11:36:44 2023, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, ae26d7dbb17aa483b9d09c3f6fa4049e, 544476.90954048, 4170130.33379671, 37.67729015, -122.49561776, 10S, 3.35520965, 4.75048474, -1.00000000, Bedding, 58.38427353, 8.04590034, 278.04589844, 13.16307068, Merced, Sun Sep 25 17:09:53 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 22272cb3586d944ba8fb18066b037bdc, 544480.42198442, 4170127.29226287, 37.67726257, -122.49557812, 10S, 3.00000000, 3.53553391, -1.00000000, Bedding, 68.60198212, 13.50360680, 283.50360107, 13.16307068, Merced, Sun Sep 25 17:09:11 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 17b57435ae1d20fecb1dc885403ee297, 544498.83954034, 4170052.97946510, 37.67659189, -122.49537380, 10S, 3.37713909, 4.73492013, -1.00000000, Bedding, 56.18806458, 11.76479912, 281.76480103, 13.16307068, Merced, Sun Sep 25 16:55:03 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 26d3de7559984b1ebf56b7b57ebfa9a7, 544499.37288958, 4170050.56854466, 37.67657014, -122.49536790, 10S, 3.38379893, 4.73016298, -1.00000000, Bedding, 57.57126236, 12.16307068, 282.16308594, 13.16307068, Merced, Sun Sep 25 16:54:40 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, f512044535d5e9e1e2106a828eb1f473, 544499.88069517, 4170046.86584647, 37.67653674, -122.49536237, 10S, 6.00000000, 3.94824209, -1.00000000, Bedding, 64.15079498, 6.51965141, 276.51965332, 13.16307068, Merced, Sun Sep 25 16:53:48 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 71791d53c2b70182e1dbf76e318ed692, 544530.15595387, 4170029.15012361, 37.67637560, -122.49502013, 10S, 4.16879646, 4.05532651, -1.00000000, Bedding, 39.88656235, 37.44608688, 307.44607544, 13.16307068, Merced, Sun Sep 25 16:43:24 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 3a1b80c153207cc083551d607c24c441, 544507.14540996, 4169845.27720884, 37.67471946, -122.49529229, 10S, 3.00000000, 4.62857732, -1.00000000, Bedding, 42.09190369, 23.21140862, 293.21142578, 13.16307068, Merced, Sun Sep 25 15:15:08 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, d6d3e3427261477539bb777b8eec707e, 544501.37029233, 4169837.83900857, 37.67465270, -122.49535824, 10S, 3.24722707, 4.82494076, -1.00000000, Bedding, 45.20548630, 30.19522285, 300.19522095, 13.16307068, Merced, Sun Sep 25 15:14:04 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 89655d881aaf39e774684c1633d3a953, 544500.77949933, 4169838.54787467, 37.67465912, -122.49536489, 10S, 3.31963750, 4.77541034, -1.00000000, Bedding, 39.13713074, 10.30295563, 280.30294800, 13.16307068, Merced, Sun Sep 25 15:13:55 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 6d0d12f8743b34be4e01c8e4b64d63bf, 544501.39590359, 4169943.56931090, 37.67560565, -122.49535149, 10S, 3.35590388, 4.74999433, -1.00000000, Bedding, 36.20555878, 42.70279312, 312.70278931, 13.16307068, Merced, Sun Sep 25 14:59:32 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, a9b6c67f393d39a5aa513216ecfee453, 544513.31719211, 4169678.15314345, 37.67321286, -122.49523251, 10S, 3.34236877, 4.75952813, -1.00000000, Bedding, 29.66810226, 6.21628857, 276.21627808, 13.16307068, Merced, Sun Sep 25 14:02:53 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, b0f81b0340fd6d0a652055e1f4e61c57, 544513.24675518, 4169676.70086609, 37.67319978, -122.49523340, 10S, 3.33905066, 4.76185654, -1.00000000, Bedding, 34.71523666, 4.99561930, 274.99560547, 13.16307068, Merced, Sun Sep 25 14:02:38 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 35ad4b31fe4daf0aa11cf66bbb588e1c, 544499.73850177, 4169838.69009811, 37.67466045, -122.49537669, 10S, 3.34104557, 4.76045707, -1.00000000, Bedding, 33.20241165, 22.89883614, 292.89883423, 13.16307068, Merced, Sun Sep 25 13:48:16 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 101d8ecf80ccefc302a70722364c55aa, 544498.76188685, 4169833.38984070, 37.67461272, -122.49538809, 10S, 3.25395562, 4.82040557, -1.00000000, Bedding, 35.72171021, 17.93974304, 287.93975830, 13.16307068, Merced, Sun Sep 25 13:47:46 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, e26e1f25ad006c128a36b1fc3a5aa4d4, 544500.79009328, 4169828.77306975, 37.67457101, -122.49536537, 10S, 3.28313861, 4.80057683, -1.00000000, Bedding, 30.52187538, 355.45870972, 265.45870972, 13.16307068, Merced, Sun Sep 25 13:46:37 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 6a049439088b0b1c0c18c3735da6fa0f, 544505.27501496, 4169828.85309372, 37.67457152, -122.49531451, 10S, 3.00000000, 3.53553391, -1.00000000, Bedding, 33.10179138, 356.72256470, 266.72256470, 13.16307068, Merced, Sun Sep 25 13:45:57 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 3633d872cddd20e76f49a563c246361f, 544504.81112883, 4169835.31588328, 37.67462979, -122.49531937, 10S, 3.60625337, 4.56283614, -1.00000000, Bedding, 38.08595276, 13.76165676, 283.76165771, 13.16307068, Merced, Sun Sep 25 13:35:16 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 30d38eed8ea7ea135f566c4d3308fd63, 544503.93241510, 4169835.21618924, 37.67462893, -122.49532934, 10S, 3.00000000, 3.53553391, -1.00000000, Bedding, 30.43822479, 19.64606857, 289.64605713, 13.16307068, Merced, Sun Sep 25 13:35:07 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 47efb14a0b71d0911d8523dc87b942a9, 544449.51442446, 4170637.87288457, 37.68186595, -122.49589747, 10S, 4.00000000, 3.53553391, -1.00000000, Bedding, 56.86182022, 43.91521454, 313.91522217, 13.16307068, Merced, Sun Jul 24 13:15:18 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 524c2743da945c1efb19fc610a872769, 544451.33664390, 4170572.53797403, 37.68127700, -122.49588079, 10S, 3.00000000, 3.53553391, -1.00000000, Bedding, 67.62161255, 39.19681549, 309.19680786, 13.16307068, Merced, Sun Jul 24 13:10:15 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 7e1f5848c26e2049176b6ccf5f0f2981, 544457.81104040, 4170371.80062835, 37.67946743, -122.49581961, 10S, 3.30532749, 4.78532624, -1.00000000, Bedding, 67.45287323, 26.42160034, 296.42160034, 13.16307068, Merced, Sun Jul 24 12:50:09 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, e57b129a03ce8367a6bbf3729f21d809, 544478.12494563, 4170133.84087341, 37.67732170, -122.49560377, 10S, 3.60625379, 4.56283581, -1.00000000, Bedding, 61.55476761, 38.73513412, 308.73513794, 13.16307068, Merced, Sun Jul 24 12:19:34 2022, 
626cf2e82d08d9ec2616b3d95c4d8903, Locality 1, 7fbe7230ee0a25570e9f96004bbfa861, 544504.87704630, 4169838.24369098, 37.67465618, -122.49531845, 10S, 3.00000000, 3.65926946, -1.00000000, Bedding, 32.47406769, 17.81602097, 287.81604004, 13.16307068, Merced, Sun Jul 24 11:58:45 2022, 
